Property Type,Listing Status,Building Size(sq. m),Year Built,Bedrooms,Bathrooms,Num Floors,City,State,ZIP Code,USD Price
House,Active,139.82,1940.0,3.0,2.0,1.5,Towner,North Dakota,58788.0,"115,000"
House,Active,200.67,1920.0,4.0,2.0,0.0,Hillsboro,North Dakota,58045.0,"210,000"
House,Active,98.11,1959.0,2.0,1.0,1.0,Rolla,North Dakota,58367.0,"179,000"
House,Active,304.72,1940.0,4.0,2.0,0.0,Napoleon,North Dakota,58561.0,"289,000"
House,Active,118.54,1970.0,3.0,2.0,1.0,Rolla,North Dakota,58367.0,"165,000"
Townhouse,Active,78.78,2013.0,2.0,1.0,1.0,Minot,North Dakota,58701.0,"149,900"
House,Active,185.06,1983.0,5.0,3.0,1.0,Minot,North Dakota,58701.0,"689,900"
Townhouse,Active,78.78,2013.0,2.0,1.0,1.0,Minot,North Dakota,58701.0,"149,900"
Townhouse,Active,,2013.0,4.0,2.0,1.0,Minot,North Dakota,58701.0,"299,800"
House,Active,84.73,2016.0,2.0,1.0,1.0,Bottineau,North Dakota,58318.0,"154,900"
House,Active,183.58,1975.0,3.0,2.0,0.0,Bismarck,North Dakota,58504.0,"254,900"
House,Active,318.29,1977.0,3.0,2.0,1.0,Horace,North Dakota,58047.0,"249,900"
House,Active,386.57,1998.0,,,2.0,Fargo,North Dakota,58104.0,"500,000"
House,Active,110.65,1959.0,3.0,2.0,1.0,Bottineau,North Dakota,58318.0,"99,900"
Townhouse,Active,176.52,1948.0,4.0,2.0,1.0,Fargo,North Dakota,58102.0,"209,000"
House,Active,293.2,2018.0,3.0,3.0,1.0,Fargo,North Dakota,58104.0,"339,900"
House,Active,306.58,2019.0,4.0,4.0,2.0,Fargo,North Dakota,58104.0,"464,900"
House,Active,299.05,2019.0,4.0,4.0,2.0,Fargo,North Dakota,58104.0,"464,900"
House,Active,403.85,2009.0,4.0,3.0,2.0,West Fargo,North Dakota,58078.0,"555,000"
Townhouse,Active,159.42,1950.0,4.0,2.0,0.0,Bismarck,North Dakota,58501.0,"179,900"
House,Active,230.49,2006.0,4.0,3.0,1.5,West Fargo,North Dakota,58078.0,"308,000"
House,Active,257.34,2019.0,4.0,3.0,1.0,Fargo,North Dakota,58104.0,"350,122"
House,Active,189.8,1911.0,1.0,3.0,0.0,Eureka,North Dakota,57437.0,"139,000"
House,Active,215.54,1963.0,3.0,2.0,0.0,Eureka,North Dakota,57437.0,"149,900"
House,Active,237.09,1969.0,5.0,2.0,0.0,Ellendale,North Dakota,58436.0,"400,000"
House,Active,63.17,1920.0,1.0,1.0,0.0,Frederick,North Dakota,57441.0,"149,900"
House,Active,222.32,1950.0,3.0,1.0,1.5,Leola,North Dakota,57456.0,"129,900"
House,Active,147.25,1910.0,3.0,2.0,1.5,Leola,North Dakota,57456.0,"75,000"
House,Active,226.87,1947.0,2.0,2.0,0.0,Leola,North Dakota,57456.0,"14,900"
House,Active,181.16,1950.0,3.0,1.0,1.5,Leola,North Dakota,57456.0,"27,000"
House,Active,112.23,2023.0,2.0,2.0,0.0,Frederick,North Dakota,57441.0,"265,000"
House,Active,205.69,1904.0,3.0,2.0,1.5,Frederick,North Dakota,57441.0,"108,500"
House,Pending,137.87,1951.0,1.0,1.0,0.0,Frederick,North Dakota,57441.0,"86,000"
House,Active,200.95,1909.0,4.0,1.0,1.5,Roscoe,North Dakota,57471.0,"55,000"
House,Active,102.19,1910.0,1.0,1.0,0.0,Roscoe,North Dakota,57471.0,"35,000"
House,Active,118.92,1997.0,3.0,2.0,0.0,Roscoe,North Dakota,57471.0,"54,900"
House,Active,214.05,1975.0,5.0,2.0,2.0,Isabel,North Dakota,57633.0,"99,500"
House,Active,120.03,1945.0,,,0.0,Isabel,North Dakota,57633.0,"58,000"
House,Pending,373.47,2022.0,3.0,3.0,0.0,Ipswich,North Dakota,57451.0,"433,500"
House,Active,150.87,1952.0,3.0,1.0,1.5,Ipswich,North Dakota,57451.0,"139,900"
House,Active,265.33,1914.0,3.0,2.0,2.0,Hecla,North Dakota,57446.0,"79,900"
House,Pending,185.81,1910.0,2.0,2.0,0.0,Ipswich,North Dakota,57451.0,"171,900"
House,Active,146.51,1987.0,3.0,2.0,0.0,Ipswich,North Dakota,57451.0,"59,000"
House,Active,164.25,2013.0,,,0.0,Ipswich,North Dakota,57451.0,"125,000"
House,Active,164.25,2013.0,,,0.0,Mina,North Dakota,57451.0,"125,000"
House,Active,240.8,1966.0,5.0,2.0,0.0,Ipswich,North Dakota,57451.0,"94,900"
House,Active,169.73,1950.0,2.0,1.0,0.0,Hoven,North Dakota,57450.0,"113,900"
House,Active,235.97,1973.0,4.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"429,000"
House,Active,212.56,1995.0,3.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"594,900"
House,Active,170.94,1965.0,3.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"564,900"
House,Active,198.44,1977.0,2.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"578,900"
House,Active,479.19,2009.0,4.0,4.0,0.0,Mina,North Dakota,57451.0,"550,000"
House,Pending,316.61,1998.0,3.0,3.0,0.0,Mina,North Dakota,57451.0,"567,900"
House,Active,387.96,1992.0,3.0,4.0,0.0,Mina,North Dakota,57451.0,"924,900"
House,Pending,104.05,1968.0,2.0,2.0,0.0,Mina,North Dakota,57451.0,"314,900"
House,Active,380.53,2017.0,5.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"739,900"
House,Active,465.44,2024.0,4.0,3.0,2.0,Aberdeen,North Dakota,57401.0,"599,000"
House,Pending,429.21,1996.0,5.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"599,700"
House,Active,140.28,1910.0,4.0,1.0,1.5,Onaka,North Dakota,57466.0,"57,500"
House,Active,222.22,1977.0,4.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"399,900"
House,Pending,286.88,1993.0,4.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"450,000"
House,Active,387.03,2013.0,4.0,3.0,1.5,Aberdeen,North Dakota,57401.0,"689,000"
House,Pending,255.11,1915.0,4.0,1.0,1.5,Columbia,North Dakota,57433.0,"315,000"
House,Pending,264.22,1974.0,4.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"475,000"
House,Active,145.67,2024.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"489,900"
House,Active,134.15,1951.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"350,000"
House,Active,286.14,2024.0,6.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"419,900"
House,Active,230.21,2020.0,4.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"417,500"
House,Pending,286.14,2020.0,5.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"429,900"
House,Active,209.59,2020.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"375,000"
House,Active,267.56,2013.0,4.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"327,500"
House,Active,256.04,2024.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"450,000"
House,Active,337.98,2011.0,5.0,4.0,0.0,Aberdeen,North Dakota,57401.0,"610,000"
House,Active,264.87,1977.0,5.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"274,900"
House,Active,182.46,1962.0,3.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"540,000"
House,Active,270.53,2020.0,2.0,1.0,1.5,Aberdeen,North Dakota,57401.0,"529,000"
House,Pending,212.56,1976.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"209,900"
House,Active,251.3,1938.0,4.0,3.0,2.0,Aberdeen,North Dakota,57401.0,"325,000"
House,Pending,249.72,1972.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"269,900"
House,Active,663.14,2004.0,5.0,5.0,2.0,Aberdeen,North Dakota,57401.0,"1,390,000"
House,Active,260.87,2022.0,5.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"735,000"
House,Pending,124.86,1996.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"169,900"
House,Pending,265.15,1991.0,3.0,3.0,1.5,Aberdeen,North Dakota,57401.0,"514,900"
House,Active,348.94,1986.0,3.0,4.0,0.0,Aberdeen,North Dakota,57401.0,"389,900"
House,Pending,482.72,2015.0,5.0,4.0,0.0,Aberdeen,North Dakota,57401.0,"849,000"
House,Active,193.24,1966.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"240,000"
House,Active,519.61,1972.0,6.0,4.0,0.0,Aberdeen,North Dakota,57401.0,"399,500"
House,Pending,211.82,1920.0,5.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"178,000"
House,Active,353.03,2009.0,4.0,4.0,0.0,Aberdeen,North Dakota,57401.0,"580,000"
House,Pending,352.47,1920.0,4.0,2.0,2.0,Aberdeen,North Dakota,57401.0,"205,000"
House,Active,283.54,1918.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"129,900"
House,Pending,116.13,1901.0,3.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"174,900"
House,Active,204.94,1951.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"269,900"
House,Active,,,,,0.0,Aberdeen,North Dakota,57401.0,"1,800,000"
House,Pending,256.04,1915.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"236,900"
House,Active,351.92,2004.0,5.0,4.0,0.0,Aberdeen,North Dakota,57401.0,"484,900"
House,Pending,113.71,1991.0,2.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"250,000"
House,Pending,261.24,1999.0,1.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"499,900"
House,Active,258.64,1973.0,3.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"342,500"
House,Active,218.51,1969.0,5.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"209,900"
House,Active,311.32,2019.0,5.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"575,000"
House,Active,42.36,2018.0,1.0,1.0,1.5,Aberdeen,North Dakota,57401.0,"69,900"
House,Active,178.37,1964.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"231,900"
House,Active,147.53,1916.0,3.0,1.0,0.0,Aberdeen,North Dakota,57401.0,"130,000"
House,Pending,141.21,1905.0,3.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"153,900"
House,Active,130.44,1929.0,3.0,1.0,1.5,Aberdeen,North Dakota,57401.0,"157,500"
House,Active,108.14,1959.0,3.0,1.0,1.5,Aberdeen,North Dakota,57401.0,"189,900"
House,Active,112.97,1995.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"27,000"
House,Pending,231.51,1953.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"229,900"
House,Pending,135.27,1911.0,3.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"189,500"
House,Pending,131.09,1911.0,3.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"167,900"
House,Active,112.97,1991.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"25,000"
House,Pending,194.72,1920.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"187,000"
House,Active,165.46,1910.0,3.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"144,900"
House,Pending,183.95,1901.0,4.0,2.0,2.0,Aberdeen,North Dakota,57401.0,"75,000"
House,Active,176.14,1917.0,2.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"179,900"
House,Pending,133.78,1952.0,3.0,1.0,1.5,Aberdeen,North Dakota,57401.0,"134,900"
House,Active,181.16,1965.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"246,500"
House,Active,249.91,1895.0,4.0,2.0,2.0,Aberdeen,North Dakota,57401.0,"199,000"
House,Pending,438.69,2005.0,5.0,4.0,0.0,Aberdeen,North Dakota,57401.0,"705,000"
House,Active,233.09,1880.0,5.0,3.0,1.5,Aberdeen,North Dakota,57401.0,"262,900"
House,Active,137.68,1895.0,3.0,1.0,0.0,Aberdeen,North Dakota,57401.0,"90,500"
House,Pending,361.21,1976.0,4.0,4.0,0.0,Aberdeen,North Dakota,57401.0,"484,000"
House,Active,183.58,2013.0,5.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"260,000"
House,Active,235.23,1911.0,5.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"231,900"
House,Active,119.01,1910.0,3.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"119,900"
House,Pending,193.24,1973.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"212,900"
House,Active,459.31,1976.0,5.0,4.0,0.0,Aberdeen,North Dakota,57401.0,"375,000"
House,Active,146.23,1905.0,2.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"131,500"
House,Active,187.66,1910.0,3.0,2.0,2.0,Aberdeen,North Dakota,57401.0,"182,500"
House,Active,219.81,1920.0,3.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"157,500"
House,Active,194.35,1930.0,3.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"139,900"
House,Active,282.05,1905.0,4.0,2.0,2.0,Aberdeen,North Dakota,57401.0,"212,000"
House,Active,211.08,1964.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"319,000"
House,Active,211.08,1919.0,3.0,1.0,0.0,Aberdeen,North Dakota,57401.0,"189,900"
House,Pending,177.07,1911.0,3.0,2.0,2.0,Aberdeen,North Dakota,57401.0,"179,900"
House,Pending,176.89,1940.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"239,000"
House,Pending,278.71,1964.0,4.0,2.0,1.5,Aberdeen,North Dakota,57401.0,"219,900"
House,Active,222.04,1960.0,5.0,3.0,1.5,Aberdeen,North Dakota,57401.0,"250,000"
House,Pending,220.74,1933.0,3.0,3.0,1.5,Aberdeen,North Dakota,57401.0,"249,900"
House,Active,142.7,1953.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"175,000"
House,Active,163.14,1962.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"215,000"
House,Pending,219.62,1940.0,4.0,3.0,1.5,Aberdeen,North Dakota,57401.0,"222,500"
House,Active,352.1,1978.0,4.0,4.0,2.0,Aberdeen,North Dakota,57401.0,"399,900"
House,Active,218.23,1943.0,3.0,3.0,2.0,Aberdeen,North Dakota,57401.0,"225,000"
House,Active,236.44,1947.0,4.0,3.0,1.5,Aberdeen,North Dakota,57401.0,"254,900"
House,Pending,217.58,1916.0,3.0,1.0,1.5,Aberdeen,North Dakota,57401.0,"169,900"
House,Active,225.2,1957.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"234,900"
House,Active,232.07,1906.0,4.0,2.0,2.0,Aberdeen,North Dakota,57401.0,"239,900"
House,Active,254.18,2015.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"254,000"
House,Active,256.78,1965.0,5.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"284,900"
House,Active,167.6,1956.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"299,900"
House,Pending,92.9,1949.0,3.0,1.0,0.0,Aberdeen,North Dakota,57401.0,"169,900"
House,Active,190.45,1957.0,5.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"269,900"
House,Pending,193.98,1959.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"237,000"
House,Active,264.03,1968.0,4.0,3.0,1.5,Aberdeen,North Dakota,57401.0,"240,000"
House,Active,193.24,1955.0,4.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"269,900"
House,Pending,130.81,1959.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"156,900"
House,Active,67.54,1920.0,1.0,1.0,0.0,Aberdeen,North Dakota,57401.0,"84,900"
House,Pending,141.58,1940.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"189,000"
House,Pending,378.67,1965.0,4.0,4.0,2.0,Aberdeen,North Dakota,57401.0,"365,000"
House,Active,213.21,1963.0,5.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"260,000"
House,Active,187.29,1971.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"267,700"
House,Active,315.13,1974.0,5.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"279,900"
House,Pending,266.07,1975.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"299,000"
House,Active,696.31,1994.0,4.0,5.0,2.0,Aberdeen,North Dakota,57401.0,"850,000"
House,Pending,252.05,1980.0,4.0,4.0,2.0,Aberdeen,North Dakota,57401.0,"299,900"
House,Active,175.03,1989.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"244,900"
House,Active,158.03,2024.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"429,900"
House,Pending,304.72,2024.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"433,400"
House,Pending,326.83,2024.0,5.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"637,400"
House,Pending,221.48,2016.0,4.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"345,000"
House,Pending,204.39,2015.0,4.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"362,500"
House,Active,243.96,2019.0,4.0,3.0,0.0,Aberdeen,North Dakota,57401.0,"424,900"
House,Active,255.67,1964.0,5.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"280,000"
House,Active,312.43,2019.0,3.0,2.0,0.0,Aberdeen,North Dakota,57401.0,"449,000"
House,Active,190.64,1904.0,4.0,2.0,1.5,Gettysburg,North Dakota,57442.0,"99,000"
House,Active,123.75,1968.0,2.0,1.0,0.0,Gettysburg,North Dakota,57442.0,"40,000"
House,Active,380.53,2003.0,5.0,4.0,0.0,Bath,North Dakota,57427.0,"465,000"
House,Active,118.92,1945.0,3.0,2.0,1.0,Fairview,North Dakota,59221.0,"279,000"
House,Active,136.01,1997.0,3.0,3.0,1.0,Sidney,North Dakota,59270.0,"255,000"
House,Active,248.98,2005.0,4.0,3.0,0.0,Bath,North Dakota,57427.0,"485,000"
House,Active,109.63,,3.0,1.0,0.0,Britton,North Dakota,57430.0,"202,500"
House,Active,92.9,1955.0,3.0,2.0,0.0,Britton,North Dakota,57430.0,"200,000"
House,Active,478.64,,4.0,3.0,0.0,Britton,North Dakota,57430.0,"779,000"
House,Active,234.12,1976.0,3.0,2.0,0.0,Britton,North Dakota,57430.0,"214,500"
House,Pending,224.83,1906.0,4.0,2.0,0.0,Cresbard,North Dakota,57435.0,"85,000"
House,Active,118.36,1908.0,3.0,1.0,2.0,Sidney,North Dakota,59270.0,"265,000"
House,Active,149.39,1920.0,3.0,2.0,1.0,Sidney,North Dakota,59270.0,"329,000"
House,Active,116.69,1915.0,3.0,1.0,1.5,Cresbard,North Dakota,57435.0,"50,000"
House,Active,147.16,1974.0,3.0,2.0,1.0,Sidney,North Dakota,59270.0,"179,000"
House,Pending,121.7,1944.0,3.0,2.0,1.0,Sidney,North Dakota,59270.0,"237,000"
House,Pending,145.39,1917.0,3.0,1.0,1.5,Cresbard,North Dakota,57435.0,"90,000"
Townhouse,Active,174.84,1940.0,4.0,2.0,2.0,Sidney,North Dakota,59270.0,"240,000"
House,Active,66.89,1949.0,1.0,1.0,1.0,Sidney,North Dakota,59270.0,"149,900"
House,Active,82.5,1940.0,2.0,2.0,1.0,Sidney,North Dakota,59270.0,"150,000"
House,Pending,221.48,1907.0,4.0,1.0,2.0,Warner,North Dakota,57479.0,"55,000"
House,Pending,178.75,1992.0,2.0,1.0,0.0,Warner,North Dakota,57479.0,"229,000"
House,Active,85.1,1967.0,3.0,2.0,0.0,Sidney,North Dakota,59270.0,"239,000"
House,Active,171.22,1979.0,4.0,3.0,2.0,Sidney,North Dakota,59270.0,"389,000"
House,Active,110.37,1958.0,4.0,2.0,1.0,Sidney,North Dakota,59270.0,"259,000"
Townhouse,Active,624.31,2013.0,,,0.0,Wibaux,North Dakota,59353.0,"399,000"
House,Active,541.53,1971.0,,,0.0,Groton,North Dakota,57445.0,"290,000"
House,Pending,228.91,2004.0,2.0,3.0,0.0,Wibaux,North Dakota,59353.0,"280,000"
House,Active,120.77,1900.0,3.0,1.0,0.0,Groton,North Dakota,57445.0,"179,900"
House,Active,309.92,1976.0,5.0,3.0,0.0,Groton,North Dakota,57445.0,"320,000"
House,Active,309.92,1976.0,5.0,3.0,0.0,Groton,North Dakota,57445.0,"334,900"
Townhouse,Active,277.78,1954.0,,,0.0,Wibaux,North Dakota,59353.0,"179,900"
House,Pending,123.56,1930.0,2.0,1.0,1.5,Groton,North Dakota,57445.0,"199,500"
House,Active,114.46,1986.0,3.0,2.0,0.0,Groton,North Dakota,57445.0,"74,500"
House,Active,90.67,1910.0,4.0,1.0,0.0,Wibaux,North Dakota,59353.0,"115,000"
House,Active,396.6,1900.0,4.0,2.0,0.0,Groton,North Dakota,57445.0,"337,900"
House,Pending,232.26,1920.0,4.0,1.0,2.0,Groton,North Dakota,57445.0,"59,900"
House,Active,111.48,2005.0,,,0.0,Faulkton,North Dakota,57438.0,"124,500"
House,Pending,179.86,1948.0,2.0,3.0,0.0,Faulkton,North Dakota,57438.0,"60,000"
House,Pending,202.9,1980.0,3.0,2.0,0.0,Faulkton,North Dakota,57438.0,"79,900"
House,Active,328.13,2014.0,,,1.0,Moorhead,North Dakota,56560.0,"390,000"
House,Active,254.0,1961.0,3.0,2.0,0.0,Moorhead,North Dakota,56560.0,"270,000"
House,Active,227.8,1963.0,3.0,3.0,1.0,Moorhead,North Dakota,56560.0,"230,000"
House,Active,143.07,,3.0,2.0,0.0,WARREN,North Dakota,56762.0,"134,500"
House,Active,274.62,1947.0,2.0,2.0,0.0,Crookston,North Dakota,56716.0,"145,000"
House,Pending,149.48,2000.0,3.0,2.0,0.0,Warren,North Dakota,56762.0,"180,000"
House,Pending,199.28,1906.0,4.0,3.0,0.0,Crookston,North Dakota,56716.0,"59,900"
House,Active,262.73,1976.0,3.0,2.0,0.0,Stratford,North Dakota,57474.0,"350,000"
House,Active,181.9,1901.0,4.0,1.0,0.0,Crookston,North Dakota,56716.0,"120,000"
House,Active,145.67,2023.0,3.0,2.0,0.0,Bainville,North Dakota,59212.0,"319,500"
House,Active,145.67,2023.0,3.0,2.0,0.0,Bainville,North Dakota,59212.0,"295,000"
House,Active,145.67,2023.0,3.0,2.0,0.0,Bainville,North Dakota,59212.0,"319,500"
House,Active,170.57,2016.0,3.0,2.0,1.0,Faith,North Dakota,57626.0,"175,000"
House,Active,289.49,1904.0,4.0,2.0,2.0,Mellette,North Dakota,57461.0,"120,000"
House,Active,243.5,1900.0,5.0,1.0,2.0,Groton,North Dakota,57445.0,"199,900"
House,Active,65.03,1991.0,2.0,1.0,0.0,Lake City,North Dakota,57247.0,"175,000"
House,Active,157.56,1949.0,4.0,2.0,0.0,Baker,North Dakota,59313.0,"60,000"
House,Pending,1.0,1992.0,,,2.0,Bristol,North Dakota,57219.0,"170,000"
House,Active,172.06,1900.0,4.0,2.0,3.0,Culbertson,North Dakota,59218.0,"110,000"
House,Active,141.21,1910.0,3.0,2.0,0.0,Baker,North Dakota,59313.0,"130,000"
House,Active,276.76,2015.0,4.0,2.0,1.5,Other - See Remarks,North Dakota,59218.0,"429,000"
Townhouse,Pending,289.86,1978.0,,,0.0,Froid,North Dakota,59226.0,"130,000"
House,Active,344.86,2000.0,4.0,4.0,0.0,Glendive,North Dakota,59330.0,"350,000"
Townhouse,Active,127.28,1972.0,5.0,2.0,1.0,Redfield,North Dakota,57469.0,"300,000"
House,Active,367.71,2014.0,5.0,4.0,2.0,Hawley,North Dakota,56549.0,"559,000"
House,Active,334.45,2013.0,4.0,3.0,0.0,Culbertson,North Dakota,59218.0,"699,900"
House,Pending,98.85,1982.0,3.0,2.0,1.0,Glendive,North Dakota,59330.0,"185,000"
House,Pending,118.92,2008.0,3.0,2.0,0.0,Glendive,North Dakota,59330.0,"250,000"
House,Active,236.07,1908.0,4.0,2.0,0.0,Hawley,North Dakota,56549.0,"399,900"
House,Active,251.95,1978.0,4.0,3.0,0.0,Glendive,North Dakota,59330.0,"409,000"
House,Active,267.93,1981.0,3.0,3.0,0.0,Glendive,North Dakota,59330.0,"267,500"
House,Active,388.71,1973.0,1.0,2.0,1.0,Glendive,North Dakota,59330.0,"550,000"
House,Active,235.97,1970.0,3.0,3.0,0.0,Glendive,North Dakota,59330.0,"549,900"
House,Active,147.81,1970.0,2.0,2.0,1.0,Glendive,North Dakota,59330.0,"549,000"
House,Active,160.54,1978.0,4.0,2.0,0.0,Redfield,North Dakota,57469.0,"190,000"
House,Active,198.26,1965.0,3.0,2.0,0.0,Glendive,North Dakota,59330.0,"249,950"
House,Pending,194.35,1976.0,3.0,2.0,0.0,Breckenridge,North Dakota,56520.0,"285,000"
House,Active,178.75,2007.0,2.0,1.0,0.0,Glendive,North Dakota,59330.0,"790,000"
House,Active,302.86,1958.0,5.0,2.0,0.0,Glendive,North Dakota,59330.0,"365,000"
House,Active,248.24,1972.0,4.0,3.0,0.0,Glendive,North Dakota,59330.0,"320,000"
House,Active,231.89,1973.0,5.0,2.0,0.0,Glendive,North Dakota,59330.0,"239,000"
House,Active,216.28,1976.0,3.0,2.0,0.0,Glendive,North Dakota,59330.0,"274,500"
House,Active,297.29,1956.0,4.0,3.0,0.0,Breckenridge,North Dakota,56520.0,"260,000"
House,Active,377.47,1975.0,4.0,5.0,0.0,Glendive,North Dakota,59330.0,"639,000"
House,Pending,124.86,1979.0,3.0,2.0,1.0,Glendive,North Dakota,59330.0,"150,000"
House,Active,144.93,1955.0,3.0,1.0,0.0,Glendive,North Dakota,59330.0,"159,000"
Townhouse,Active,,,,,0.0,Redfield,North Dakota,57469.0,"145,000"
House,Active,102.75,1974.0,3.0,2.0,1.0,Redfield,North Dakota,57469.0,"184,000"
House,Active,232.26,1957.0,4.0,2.0,0.0,Glendive,North Dakota,59330.0,"199,999"
House,Active,250.47,1953.0,4.0,3.0,0.0,Glendive,North Dakota,59330.0,"215,000"
House,Active,346.53,1959.0,5.0,3.0,0.0,Glendive,North Dakota,59330.0,"335,000"
House,Active,248.79,1954.0,5.0,2.0,0.0,Glendive,North Dakota,59330.0,"309,000"
House,Pending,26.76,2012.0,1.0,1.0,1.0,Glendive,North Dakota,59330.0,"99,000"
House,Pending,140.93,1922.0,2.0,1.0,0.0,Glendive,North Dakota,59330.0,"53,500"
House,Active,101.08,1900.0,2.0,1.0,0.0,Breckenridge,North Dakota,56520.0,"11,900"
Townhouse,Pending,,1890.0,,,0.0,Glendive,North Dakota,59330.0,"110,000"
House,Active,273.41,1939.0,3.0,4.0,0.0,Glendive,North Dakota,59330.0,"459,900"
House,Active,182.83,1915.0,3.0,2.0,0.0,Glendive,North Dakota,59330.0,"199,950"
House,Active,218.32,1900.0,3.0,2.0,2.0,Redfield,North Dakota,57469.0,"150,000"
House,Pending,65.22,1900.0,2.0,1.0,1.0,Glendive,North Dakota,59330.0,"47,500"
Townhouse,Active,393.07,1917.0,,,0.0,Glendive,North Dakota,59330.0,"440,000"
House,Pending,173.91,1918.0,3.0,1.0,1.0,Glendive,North Dakota,59330.0,"129,000"
House,Active,263.29,1922.0,4.0,3.0,0.0,Glendive,North Dakota,59330.0,"330,000"
House,Active,102.94,1916.0,2.0,1.0,0.0,Breckenridge,North Dakota,56520.0,"95,000"
Townhouse,Active,169.08,1900.0,,,0.0,Glendive,North Dakota,59330.0,"50,000"
House,Active,172.99,1881.0,3.0,2.0,2.0,Redfield,North Dakota,57469.0,"60,000"
House,Active,84.54,1985.0,2.0,1.0,0.0,Garrison,North Dakota,56450.0,"77,000"
House,Active,128.21,1909.0,3.0,1.0,0.0,Redwood Falls,North Dakota,56283.0,"148,000"
